"","FIRE_NAME","FIRE_DAY","FIRE_MONTH","FIRE_YEAR","DATA_SOURC","CAUSE","REPORTED_A","SIZE_CLASS","AGENCY","COMMENTS","IGNITION_D","CONT_DATE","REGION_NUM","FOREST_NUM","ICS_CODE","ACRES","HA","SIZE_CLASS_"
"2813","OTAY #21",1,11,1980,"UNKNOWN",9,0,"D","USF","",19801101,19800000,5,2,"CNF",133.05,53.84,"100-299.9 acres"
"2814","",0,0,1980,"UNKNOWN",7,116,"D","USF","",19800000,19800000,5,2,"CNF",116.33,47.08,"100-299.9 acres"
"2815","",26,7,1980,"UNKNOWN",1,0,"C","USF","",19800726,19800000,4,21,"TOI",15.05,6.09,"10-99.9 acres"
"2816","",22,7,1980,"UNKNOWN",4,0,"D","USF","",19800722,19800000,4,21,"TOI",161.44,65.33,"100-299.9 acres"
"2817","GOLD DIGGER",10,9,1980,"UNKNOWN",1,625,"E","USF","",19800910,19800911,5,9,"MDF",798.97,323.33,"300-999.9 acres"
"2818","",0,0,1955,"UNKNOWN",9,0,"E","USF","",19550000,19550000,5,11,"PNF",408.07,165.14,"300-999.9 acres"
"2819","MARK",16,8,1955,"UNKNOWN",9,0,"E","USF","",19550816,19550000,5,11,"PNF",924.66,374.2,"300-999.9 acres"
"2820","",0,0,1955,"UNKNOWN",1,0,"C","USF","",19550000,19550000,5,16,"STF",29.22,11.83,"10-99.9 acres"
"2821","",0,0,1955,"UNKNOWN",1,0,"D","USF","",19550000,19550000,5,16,"STF",293.34,118.71,"100-299.9 acres"
"2822","",0,0,1955,"UNKNOWN",9,0,"C","USF","",19550000,19550000,5,16,"STF",95.04,38.46,"10-99.9 acres"
"2823","",0,0,1955,"UNKNOWN",9,0,"D","USF","",19550000,19550000,5,16,"STF",121.97,49.36,"100-299.9 acres"
"2824","PALA",18,9,1958,"UNKNOWN",9,0,"F","CDF","",19580918,19580000,5,2,"MVU",1682.22,680.77,"1000-4999.9 acres"
"2825","SHEEP CAMP",18,6,1952,"UNKNOWN",1,0,"E","USF","",19520618,19520000,5,9,"MDF",794.47,321.51,"300-999.9 acres"
"2826","OLSON-ROSS",27,5,1952,"UNKNOWN",2,0,"C","USF","",19520527,19520000,5,10,"SRF",54.76,22.16,"10-99.9 acres"
"2827","ALDER",25,8,1952,"UNKNOWN",3,0,"B","USF","",19520825,19520000,5,10,"SRF",6.97,2.82,"0.26-9.9 acres"
"2828","NEW RIVER",16,9,1952,"UNKNOWN",9,0,"C","USF","",19520916,19520000,5,14,"SRF",41.82,16.92,"10-99.9 acres"
"2829","WINDY",1,6,1952,"UNKNOWN",9,0,"C","USF","",19520601,19520000,5,10,"SRF",93.08,37.67,"10-99.9 acres"
"2830","CAPTIAL",4,11,1952,"UNKNOWN",2,0,"C","USF","",19521104,19520000,5,10,"SRF",54.63,22.11,"10-99.9 acres"
"2831","DAVIS",29,4,1952,"UNKNOWN",5,0,"C","USF","",19520429,19520000,5,5,"KNF",23.14,9.36,"10-99.9 acres"
"2832","TIMBER GULCH",30,7,1952,"UNKNOWN",1,0,"C","USF","",19520730,19520000,5,5,"KNF",12.72,5.15,"10-99.9 acres"
"2833","SAINT CLAIR #2",30,7,1952,"UNKNOWN",1,0,"B","USF","",19520730,19520000,5,5,"KNF",8.3,3.36,"0.26-9.9 acres"
"2834","MILL CREEK",17,9,1952,"UNKNOWN",9,0,"C","USF","",19520917,19520000,5,5,"KNF",86.22,34.89,"10-99.9 acres"
"2835","CINNNABAR MINE",23,9,1952,"UNKNOWN",3,0,"C","USF","",19520923,19520000,5,5,"KNF",19.75,7.99,"10-99.9 acres"
"2836","",0,0,1960,"UNKNOWN",9,0,"G","USF","",19600000,19600000,5,7,"LPF",13638.19,5519.18,"5000+ acres"
"2837","",13,6,1979,"UNKNOWN",9,0,"D","USF","",19790613,19790000,5,11,"PNF",297.23,120.29,"100-299.9 acres"
"2838","",0,0,1979,"UNKNOWN",1,0,"D","USF","",19790000,19790000,5,16,"STF",227.88,92.22,"100-299.9 acres"
"2839","RANCH",20,10,2007,"UNKNOWN",2,54716,"G","USF","",20071020,20071115,5,1,"ANF",58410.35,23637.83,"5000+ acres"
"2840","WILLOW",6,7,2007,"GPS Ground",1,75,"C","CDF","Timber",20070706,20070717,5,9,"LMU",73.36,29.69,"10-99.9 acres"
"2841","",0,0,1958,"UNKNOWN",9,0,"C","USF","",19580000,19580000,5,16,"STF",25.18,10.19,"10-99.9 acres"
"2842","",0,0,1958,"UNKNOWN",9,0,"C","USF","",19580000,19580000,5,16,"STF",41.86,16.94,"10-99.9 acres"
"2843","",0,0,1958,"UNKNOWN",9,0,"C","USF","",19580000,19580000,5,16,"STF",47.11,19.06,"10-99.9 acres"
"2844","",0,0,1958,"UNKNOWN",9,0,"C","USF","",19580000,19580000,5,16,"STF",59.87,24.23,"10-99.9 acres"
"2845","DEADMAN",15,9,1961,"UNKNOWN",2,0,"D","USF","",19610915,19610000,5,5,"KNF",114.16,46.2,"100-299.9 acres"
"2846","GURDY",13,8,1961,"UNKNOWN",1,0,"B","USF","",19610813,19610000,5,10,"SRF",4.98,2.01,"0.26-9.9 acres"
"2847","HALE",13,9,1961,"UNKNOWN",9,0,"B","USF","",19610913,19610000,5,10,"SRF",3.58,1.45,"0.26-9.9 acres"
"2848","WHITMORE",10,9,1961,"UNKNOWN",1,0,"C","USF","",19610910,19610000,5,10,"SRF",11.47,4.64,"10-99.9 acres"
"2849","MESQUITO",26,6,1961,"UNKNOWN",2,0,"C","USF","",19610626,19610000,5,10,"SRF",27.18,11,"10-99.9 acres"
"2850","COW",7,8,1961,"UNKNOWN",1,0,"B","USF","",19610807,19610000,5,10,"SRF",2.19,0.89,"0.26-9.9 acres"
"2851","HORSE",9,8,1961,"UNKNOWN",1,0,"B","USF","",19610809,19610000,5,10,"SRF",5.97,2.42,"0.26-9.9 acres"
"2852","BATCH",4,4,1961,"UNKNOWN",9,0,"B","USF","",19610404,19610000,5,10,"SRF",4.98,2.01,"0.26-9.9 acres"
"2853","HETTEN",19,6,1961,"UNKNOWN",9,0,"B","USF","",19610619,19610000,5,10,"SRF",4.08,1.65,"0.26-9.9 acres"
"2854","SUNDAY",13,8,1961,"UNKNOWN",1,0,"C","USF","",19610813,19610000,5,10,"SRF",8.96,3.63,"10-99.9 acres"
"2855","FIELD",13,8,1961,"UNKNOWN",1,0,"C","USF","",19610813,19610000,5,10,"SRF",12.95,5.24,"10-99.9 acres"
"2856","HAWKINS",26,7,1961,"UNKNOWN",9,0,"C","USF","",19610726,19610000,5,10,"SRF",62.08,25.12,"10-99.9 acres"
"2857","REESE",7,8,1961,"UNKNOWN",1,0,"D","USF","",19610807,19610000,5,10,"SRF",293.97,118.97,"100-299.9 acres"
"2858","MILE",19,8,1961,"UNKNOWN",1,0,"F","USF","",19610819,19610000,5,10,"SRF",3073.67,1243.87,"1000-4999.9 acres"
"2859","DUNN",10,4,1961,"UNKNOWN",2,0,"C","USF","",19610410,19610000,5,10,"SRF",43.62,17.65,"10-99.9 acres"
"2860","BASIN",13,7,1964,"UNKNOWN",1,0,"B","USF","",19640713,19640000,5,10,"SRF",5.48,2.22,"0.26-9.9 acres"
"2861","",0,0,1948,"UNKNOWN",9,0,"D","USF","",19480000,19480000,5,9,"MDF",266.06,107.67,"100-299.9 acres"
"2862","",0,0,1948,"UNKNOWN",9,0,"C","USF","",19480000,19480000,5,9,"MDF",66.82,27.04,"10-99.9 acres"
"2863","",0,0,1949,"UNKNOWN",9,0,"C","USF","",19490000,19490000,5,2,"CNF",44.13,17.86,"10-99.9 acres"
"2864","",0,0,1949,"UNKNOWN",9,0,"D","USF","",19490000,19490000,5,2,"CNF",234.83,95.03,"100-299.9 acres"
"2865","",0,0,1949,"UNKNOWN",9,0,"F","USF","",19490000,19490000,5,2,"CNF",2081.32,842.28,"1000-4999.9 acres"
"2866","",0,0,1949,"UNKNOWN",1,0,"C","USF","",19490000,19490000,5,9,"MDF",68.66,27.78,"10-99.9 acres"
"2867","",0,0,1949,"UNKNOWN",9,0,"C","USF","",19490000,19490000,5,9,"MDF",51.69,20.92,"10-99.9 acres"
"2868","",0,0,1949,"UNKNOWN",1,0,"C","USF","",19490000,19490000,5,9,"MDF",18.29,7.4,"10-99.9 acres"
"2869","",0,0,1949,"UNKNOWN",9,0,"C","USF","",19490000,19490000,5,9,"MDF",48.98,19.82,"10-99.9 acres"
"2870","",0,0,1949,"UNKNOWN",1,0,"D","USF","",19490000,19490000,5,9,"MDF",186.03,75.28,"100-299.9 acres"
"2871","",0,0,1949,"UNKNOWN",9,0,"F","USF","",19490000,19490000,5,9,"MDF",1473.86,596.45,"1000-4999.9 acres"
"2872","COVE RANCH",17,7,1949,"UNKNOWN",9,0,"C","USF","",19490717,19490000,5,9,"MDF",52.02,21.05,"10-99.9 acres"
"2873","W. BLACK ROC",8,8,1949,"UNKNOWN",9,0,"C","USF","",19490808,19490000,5,9,"MDF",84.44,34.17,"10-99.9 acres"
"2874","",0,0,1951,"UNKNOWN",1,0,"D","USF","",19510000,19510000,5,14,"SHF",216.29,87.53,"100-299.9 acres"
"2875","",0,0,1951,"UNKNOWN",1,0,"G","USF","",19510000,19510000,5,14,"SHF",8289.22,3354.53,"5000+ acres"
"2876","",0,0,1951,"UNKNOWN",1,0,"D","USF","",19510000,19510000,5,14,"SHF",189.29,76.6,"100-299.9 acres"
"2877","",0,0,1951,"UNKNOWN",9,0,"E","USF","",19510000,19510000,5,11,"PNF",303.17,122.69,"300-999.9 acres"
"2878","",0,0,1926,"UNKNOWN",9,0,"E","USF","",19260000,19260000,5,17,"TNF",963.59,389.95,"300-999.9 acres"
"2879","PALA",13,6,1980,"UNKNOWN",2,250,"D","USF","",19800613,19800614,5,2,"CNF",105.57,42.72,"100-299.9 acres"
"2880","CANEBRAKE",27,7,1980,"UNKNOWN",1,200,"D","USF","",19800727,19800728,5,2,"CNF",188.66,76.35,"100-299.9 acres"
"2881","GRAPEVINE CANYON",27,7,1980,"UNKNOWN",1,0,"E","USF","",19800727,19800000,5,2,"CNF",814.46,329.6,"300-999.9 acres"
"2882","ASSIST #134",21,11,1980,"UNKNOWN",9,0,"C","USF","",19801121,19800000,5,2,"CNF",77.59,31.4,"10-99.9 acres"
"2883","ELFIN",14,9,1980,"UNKNOWN",9,0,"C","USF","",19800914,19800000,5,2,"CNF",46.56,18.84,"10-99.9 acres"
"2884","OUTSIDE ORIGIN #2",23,7,1980,"UNKNOWN",9,0,"C","USF","",19800723,19800000,5,2,"CNF",74.95,30.33,"10-99.9 acres"
"2885","POWAY #27",29,10,1980,"UNKNOWN",9,0,"C","USF","",19801029,19800000,5,2,"CNF",34.27,13.87,"10-99.9 acres"
"2886","LAKESIDE",3,8,1980,"UNKNOWN",9,0,"C","USF","",19800803,19800000,5,2,"CNF",75.38,30.5,"10-99.9 acres"
"2887","DRY LAKE",16,8,1950,"UNKNOWN",1,0,"D","USF","",19500816,19500000,5,9,"MDF",224.74,90.95,"100-299.9 acres"
"2888","PANHANDLE",3,6,1950,"UNKNOWN",9,0,"E","USF","",19500603,19500000,5,9,"MDF",586.42,237.32,"300-999.9 acres"
"2889","POLE 1-55",10,8,1950,"UNKNOWN",9,0,"B","USF","",19500810,19500000,5,9,"MDF",6.05,2.45,"0.26-9.9 acres"
"2890","PEREZ",27,7,1950,"UNKNOWN",9,0,"B","USF","",19500727,19500000,5,9,"MDF",4.84,1.96,"0.26-9.9 acres"
"2891","MT.VIDA",26,8,1950,"UNKNOWN",1,0,"C","USF","",19500826,19500000,5,9,"MDF",25.36,10.26,"10-99.9 acres"
"2892","TUNNEL 16",0,0,1950,"UNKNOWN",9,0,"D","USF","",19500000,19500000,5,14,"SHF",154.54,62.54,"100-299.9 acres"
"2893","LESTER FLAT",0,0,1950,"UNKNOWN",9,0,"D","USF","",19500000,19500000,5,14,"SHF",111.17,44.99,"100-299.9 acres"
"2894","",0,0,1950,"UNKNOWN",1,0,"E","NPS","",19500000,19500000,5,16,"YNP",673.67,272.62,"300-999.9 acres"
"2895","MCCOULTER",29,6,1950,"UNKNOWN",9,0,"B","USF","",19500629,19500000,5,10,"SRF",2.49,1.01,"0.26-9.9 acres"
"2896","ULLATHORNE",10,8,1950,"UNKNOWN",5,0,"B","USF","",19500810,19500000,5,10,"SRF",5.28,2.14,"0.26-9.9 acres"
"2897","CUYAPAIPE",3,5,1972,"UNKNOWN",9,651,"E","USF","",19720503,19720506,5,2,"CNF",651.19,263.53,"300-999.9 acres"
"2898","",22,8,1972,"UNKNOWN",7,130,"D","USF","",19720822,19720823,5,12,"BDF",130.65,52.87,"100-299.9 acres"
"2899","BEAR",22,8,1972,"UNKNOWN",9,17150,"G","USF","",19720822,19720829,5,7,"LPF",17326.34,7011.72,"5000+ acres"
"2900","",4,7,1972,"UNKNOWN",1,0,"C","USF","",19720704,19720000,5,15,"SNF",17.35,7.02,"10-99.9 acres"
"2901","",0,0,1955,"UNKNOWN",9,0,"C","USF","",19550000,19550000,5,17,"TNF",12.22,4.95,"10-99.9 acres"
"2902","",0,0,1955,"UNKNOWN",9,0,"C","USF","",19550000,19550000,5,17,"TNF",28.37,11.48,"10-99.9 acres"
"2903","",0,0,1955,"UNKNOWN",9,0,"C","USF","",19550000,19550000,5,17,"TNF",60.61,24.53,"10-99.9 acres"
"2904","",0,0,1956,"UNKNOWN",9,0,"C","USF","",19560000,19560000,5,17,"TNF",10.14,4.1,"10-99.9 acres"
"2905","",0,0,1977,"UNKNOWN",9,0,"C","USF","",19770000,19770000,5,2,"CNF",47.3,19.14,"10-99.9 acres"
"2906","",0,0,1977,"UNKNOWN",9,0,"D","USF","",19770000,19770000,5,2,"CNF",131.27,53.12,"100-299.9 acres"
"2907","HORRS CORNER",2,8,1977,"UNKNOWN",1,0,"G","CDF","",19770802,19770000,5,14,"SHU",9767.76,3952.87,"5000+ acres"
"2908","",20,11,1977,"UNKNOWN",5,0,"B","USF","",19771120,19770000,4,21,"TOI",5.57,2.26,"0.26-9.9 acres"
"2909","",0,0,1930,"UNKNOWN",9,0,"E","USF","",19300000,19300000,5,17,"TNF",334.96,135.55,"300-999.9 acres"
"2910","",0,0,1935,"UNKNOWN",9,0,"D","USF","",19350000,19350000,5,17,"TNF",143.53,58.08,"100-299.9 acres"
"2911","",0,0,1935,"UNKNOWN",9,0,"D","USF","",19350000,19350000,5,17,"TNF",187.47,75.87,"100-299.9 acres"
"2912","",3,8,1941,"UNKNOWN",9,0,"F","USF","",19410803,19410803,4,21,"TOI",1665.25,673.9,"1000-4999.9 acres"
"2913","",0,0,1947,"UNKNOWN",9,0,"F","USF","",19470000,19470000,5,17,"TNF",1313.46,531.54,"1000-4999.9 acres"
"2914","",2,8,1949,"UNKNOWN",9,0,"F","USF","",19490802,19490802,4,21,"TOI",3546.46,1435.2,"1000-4999.9 acres"
"2915","",0,0,1959,"UNKNOWN",9,0,"G","USF","",19590000,19590000,5,17,"TNF",11427.78,4624.66,"5000+ acres"
"2916","",18,11,1977,"UNKNOWN",5,0,"D","USF","",19771118,19770000,4,21,"TOI",277.17,112.17,"100-299.9 acres"
"2917","",0,0,1968,"UNKNOWN",9,0,"F","USF","",19680000,19680000,5,7,"LPF",4255.45,1722.12,"1000-4999.9 acres"
"2918","SAND PLANT",7,9,1970,"UNKNOWN",7,45,"C","USF","",19700907,19700907,5,2,"CNF",24.69,9.99,"10-99.9 acres"
"2919","",28,5,1970,"UNKNOWN",5,0,"B","USF","",19700528,19700000,4,21,"TOI",4.43,1.79,"0.26-9.9 acres"
"2920","GO",1,4,1970,"UNKNOWN",5,3,"B","USF","",19700401,19700401,5,10,"SRF",2.99,1.21,"0.26-9.9 acres"
"2921","",0,0,1972,"UNKNOWN",9,0,"C","USF","",19720000,19720000,5,2,"CNF",25.74,10.42,"10-99.9 acres"
"2922","",0,0,1972,"UNKNOWN",9,0,"C","USF","",19720000,19720000,5,2,"CNF",39.22,15.87,"10-99.9 acres"
"2923","",0,0,1972,"UNKNOWN",9,0,"C","USF","",19720000,19720000,5,2,"CNF",35.77,14.48,"10-99.9 acres"
"2924","",0,0,1972,"UNKNOWN",9,0,"E","USF","",19720000,19720000,5,2,"CNF",451.18,182.59,"300-999.9 acres"
"2925","",14,8,1972,"UNKNOWN",9,0,"D","USF","",19720814,19720000,4,21,"TOI",156.16,63.2,"100-299.9 acres"
"2926","TURNER",8,8,1972,"UNKNOWN",1,94,"C","USF","",19720808,19720810,5,9,"MDF",105.46,42.68,"10-99.9 acres"
"2927","WEST LAKE",8,8,1972,"UNKNOWN",1,82,"C","USF","",19720808,19720811,5,9,"MDF",105.51,42.7,"10-99.9 acres"
"2928","EL PORTAL",0,0,1972,"UNKNOWN",9,0,"D","NPS","",19720000,19720000,5,16,"YNP",101.72,41.16,"100-299.9 acres"
"2929","MOOSE",12,8,1972,"UNKNOWN",2,4,"B","USF","",19720812,19720812,5,10,"SRF",3.98,1.61,"0.26-9.9 acres"
"2930","FISH CREEK",3,11,1960,"UNKNOWN",5,0,"C","USF","",19601103,19600000,5,5,"KNF",37.36,15.12,"10-99.9 acres"
"2931","HEMLOCK FIRE - JULY",5,7,1997,"UNKNOWN",8,3737,"F","USF","",19970705,19970709,5,12,"BDF",3947.1,1597.34,"1000-4999.9 acres"
"2932","STINE",18,8,1998,"UNKNOWN",9,400,"E","USF","",19980818,19980819,5,13,"SQF",322.73,130.6,"300-999.9 acres"
"2933","ROBINSON",21,8,1998,"UNKNOWN",9,442,"E","USF","",19980821,19980823,5,13,"SQF",412.81,167.06,"300-999.9 acres"
"2934","BARLOW",18,7,1998,"UNKNOWN",2,10,"C","USF","",19980718,19980718,5,13,"SQF",7.24,2.93,"10-99.9 acres"
"2935","OAK",10,7,1998,"UNKNOWN",9,114,"D","USF","",19980710,19980710,5,13,"SQF",113.99,46.13,"100-299.9 acres"
"2936","SODA II",12,8,1998,"UNKNOWN",7,68,"C","USF","",19980812,19980814,5,8,"MNF",54.59,22.09,"10-99.9 acres"
"2937","",0,0,1969,"UNKNOWN",9,0,"C","USF","",19690000,19690000,5,13,"SQF",32.12,13,"10-99.9 acres"
"2938","",0,0,1969,"UNKNOWN",9,0,"E","USF","",19690000,19690000,5,13,"SQF",450.98,182.5,"300-999.9 acres"
"2939","",0,0,1969,"UNKNOWN",9,0,"D","USF","",19690000,19690000,5,13,"SQF",213.48,86.39,"100-299.9 acres"
"2940","CANNON",15,6,2002,"UNKNOWN",4,27000,"G","USF","",20020615,20020716,4,21,"TOI",26684.13,10798.69,"5000+ acres"
"2941","BEAR",10,7,2002,"HD",2,12,"C","USF","",20020710,20020710,5,1,"ANF",7.98,3.23,"10-99.9 acres"
"2942","BOUQUET",11,5,2002,"HD",9,5200,"G","USF","",20020511,20020513,5,1,"ANF",4285.11,1734.12,"5000+ acres"
"2943","GOLD DIGGER",25,7,1957,"UNKNOWN",1,0,"E","USF","",19570725,19570000,5,9,"MDF",408.24,165.21,"300-999.9 acres"
"2944","MILEPOST 40",2,7,1957,"UNKNOWN",9,0,"G","USF","",19570702,19570000,5,9,"MDF",12182.71,4930.17,"5000+ acres"
"2945","S. DEEP CREEK",26,7,1957,"UNKNOWN",1,0,"B","USF","",19570726,19570000,5,9,"MDF",5.63,2.28,"0.26-9.9 acres"
"2946","DEAD HORSE",12,9,1957,"UNKNOWN",9,0,"C","USF","",19570912,19570000,5,9,"MDF",10.93,4.42,"10-99.9 acres"
"2947","BOGUS ESCAPE",24,9,1957,"UNKNOWN",9,0,"G","USF","",19570924,19570000,5,5,"KNF",10738.07,4345.54,"5000+ acres"
"2948","",27,3,1978,"UNKNOWN",5,120,"D","USF","",19780327,19780328,5,3,"ENF",129.62,52.46,"100-299.9 acres"
"2949","CASE",25,6,1981,"UNKNOWN",9,150,"D","USF","",19810625,19810625,5,2,"CNF",179.11,72.48,"100-299.9 acres"
"2950","BIG",7,9,1982,"UNKNOWN",9,250,"D","USF","",19820907,19820907,5,2,"CNF",196.94,79.7,"100-299.9 acres"
"2951","SWEETWATER #2",2,11,1982,"UNKNOWN",2,44,"C","USF","",19821102,19821103,5,2,"CNF",42.13,17.05,"10-99.9 acres"
"2952","SKYE",3,8,1982,"UNKNOWN",7,40,"C","USF","",19820803,19820803,5,2,"CNF",40.52,16.4,"10-99.9 acres"
"2953","",30,10,1978,"UNKNOWN",6,2134,"F","USF","",19781030,19781103,5,11,"PNF",2595.75,1050.46,"1000-4999.9 acres"
"2954","",17,6,1978,"UNKNOWN",1,30,"C","USF","",19780617,19780619,5,11,"PNF",35.72,14.45,"10-99.9 acres"
"2955","",8,8,1978,"UNKNOWN",1,20,"C","USF","",19780808,19780809,5,8,"MNF",17,6.88,"10-99.9 acres"
"2956","",15,10,1978,"UNKNOWN",2,110,"D","USF","",19781015,19781016,5,8,"MNF",134.82,54.56,"100-299.9 acres"
"2957","DOBIE",6,8,1978,"UNKNOWN",1,320,"E","USF","",19780806,19780806,5,9,"MDF",282.47,114.31,"300-999.9 acres"
"2958","HAWK",6,8,1978,"UNKNOWN",1,60,"C","USF","",19780806,19780806,5,9,"MDF",182.39,73.81,"10-99.9 acres"
"2959","HAGADOR",28,7,1982,"UNKNOWN",7,165,"D","USF","",19820728,19820729,5,2,"CNF",266.86,107.99,"100-299.9 acres"
"2960","CASE",5,8,1982,"UNKNOWN",9,150,"D","USF","",19820805,19820805,5,2,"CNF",121.09,49.01,"100-299.9 acres"
"2961","",11,7,1978,"UNKNOWN",9,9,"B","USF","",19780711,19780712,5,10,"SRF",8.96,3.63,"0.26-9.9 acres"
"2962","OAT",25,9,1995,"UNKNOWN",3,80,"C","USF","",19950925,19950925,5,13,"SQF",39.25,15.88,"10-99.9 acres"
"2963","PLEASANT",20,7,1960,"UNKNOWN",9,0,"F","CDF","",19600720,19600000,5,2,"RRU",1531.87,619.93,"1000-4999.9 acres"
"2964","",0,0,1960,"UNKNOWN",9,0,"C","USF","",19600000,19600000,5,3,"ENF",19.59,7.93,"10-99.9 acres"
"2965","",0,0,1960,"UNKNOWN",9,0,"G","USF","",19600000,19600000,5,3,"ENF",11212.51,4537.54,"5000+ acres"
"2966","BEAR",11,11,1970,"UNKNOWN",4,53100,"G","USF","",19701111,19701119,5,12,"BDF",51655.25,20904.14,"5000+ acres"
"2967","",0,0,1970,"UNKNOWN",9,0,"F","USF","",19700000,19700000,5,3,"ENF",1455.24,588.92,"1000-4999.9 acres"
"2968","BELL",25,8,1970,"UNKNOWN",9,0,"F","USF","",19700825,19700000,5,11,"PNF",1082.05,437.89,"1000-4999.9 acres"
"2969","WYLIE",17,8,1970,"UNKNOWN",9,0,"E","CDF","",19700817,19700000,5,15,"MMU",340.34,137.73,"300-999.9 acres"
"2970","LONG RIDGE",18,5,1970,"UNKNOWN",9,0,"E","CDF","",19700518,19700000,5,15,"MMU",597.8,241.92,"300-999.9 acres"
"2971","",0,0,1970,"UNKNOWN",1,0,"C","USF","",19700000,19700000,5,15,"SNF",72.77,29.45,"10-99.9 acres"
"2972","BRISCOE",5,4,1970,"UNKNOWN",9,40,"C","USF","",19700405,19700405,5,8,"MNF",20.98,8.49,"10-99.9 acres"
"2973","EAST GRADE",11,3,1997,"UNKNOWN",9,335,"E","USF","",19970311,19970312,5,2,"CNF",339.77,137.5,"300-999.9 acres"
"2974","SANTIAGO",2,9,1997,"UNKNOWN",10,0,"E","CCO","",19970902,19970000,5,2,"ORC",338.14,136.84,"300-999.9 acres"
"2975","DEHESA",28,6,1953,"UNKNOWN",9,0,"F","CDF","",19530628,19530000,5,2,"MVU",1023.74,414.29,"1000-4999.9 acres"
"2976","PAUMA",23,7,1974,"UNKNOWN",1,52,"C","USF","",19740723,19740724,5,2,"CNF",81.98,33.17,"10-99.9 acres"
"2977","HIGHWAY",13,8,2000,"UNKNOWN",7,0,"E","CDF","",20000813,20000000,5,15,"FKU",654.4,264.83,"300-999.9 acres"
"2978","",0,0,1957,"UNKNOWN",9,0,"F","USF","",19570000,19570000,5,7,"LPF",1325.05,536.23,"1000-4999.9 acres"
"2979","WOUNDED KNEE",9,7,1957,"UNKNOWN",2,0,"B","USF","",19570709,19570000,5,10,"SRF",4.98,2.01,"0.26-9.9 acres"
"2980","NORTH FORK",28,8,1957,"UNKNOWN",9,0,"B","USF","",19570828,19570000,5,10,"SRF",4.98,2.01,"0.26-9.9 acres"
"2981","PERIDOTITE",28,5,1957,"UNKNOWN",3,0,"C","USF","",19570528,19570000,5,10,"SRF",43.49,17.6,"10-99.9 acres"
"2982","GASQUET MTN.",19,9,1957,"UNKNOWN",9,0,"E","USF","",19570919,19570000,5,10,"SRF",562.04,227.45,"300-999.9 acres"
"2983","PINE",14,7,1961,"UNKNOWN",2,0,"C","USF","",19610714,19610000,5,10,"SRF",11.84,4.79,"10-99.9 acres"
"2984","CINDER PIT",6,1,1961,"UNKNOWN",5,0,"B","USF","",19610106,19610000,5,5,"KNF",8.4,3.4,"0.26-9.9 acres"
"2985","COUGAR",12,8,1961,"UNKNOWN",1,0,"C","USF","",19610812,19610000,5,5,"KNF",18.02,7.29,"10-99.9 acres"
"2986","POLLIC",25,8,1961,"UNKNOWN",1,0,"F","USF","",19610825,19610000,5,5,"KNF",1703.05,689.2,"1000-4999.9 acres"
"2987","",23,6,1970,"UNKNOWN",5,15,"C","USF","",19700623,19700623,5,16,"STF",14.29,5.78,"10-99.9 acres"
"2988","PEACHTREE",4,7,1970,"UNKNOWN",3,80,"C","USF","",19700704,19700706,5,15,"SNF",71.94,29.11,"10-99.9 acres"
"2989","WATT",26,9,1970,"UNKNOWN",3,274,"D","USF","",19700926,19700927,5,15,"SNF",82.75,33.49,"100-299.9 acres"
"2990","",1,8,1970,"UNKNOWN",8,20,"C","USF","",19700801,19700801,5,4,"INF",35.97,14.56,"10-99.9 acres"
"2991","HUME",24,6,1970,"UNKNOWN",7,175,"D","USF","",19700624,19700625,5,13,"SQF",179.29,72.56,"100-299.9 acres"
"2992","POWERHOUSE",31,5,1970,"UNKNOWN",3,702,"E","USF","",19700531,19700601,5,13,"SQF",692.03,280.05,"300-999.9 acres"
"2993","JAMES",22,7,1970,"UNKNOWN",2,1400,"F","USF","",19700722,19700724,5,13,"SQF",1511.94,611.86,"1000-4999.9 acres"
"2994","RED MOUNTAIN",26,9,1970,"UNKNOWN",3,25600,"G","USF","",19700926,19701003,5,13,"SQF",25492.35,10316.39,"5000+ acres"
"2995","HAPPY",31,8,1987,"UNKNOWN",7,300,"E","USF","",19870831,19870908,5,5,"KNF",475.86,192.57,"300-999.9 acres"
"2996","ANDESITE",24,9,1987,"UNKNOWN",6,570,"E","USF","",19870924,19870928,5,5,"KNF",585.99,237.14,"300-999.9 acres"
"2997","YELLOW",30,8,1987,"UNKNOWN",1,47590,"G","USF","",19870830,19871120,5,5,"KNF",51060.07,20663.28,"5000+ acres"
"2998","SAINT CLAIRE",30,8,1987,"UNKNOWN",1,8600,"G","USF","",19870830,19871010,5,14,"KNF",8832.55,3574.41,"5000+ acres"
"2999","GLASGOW",30,8,1987,"UNKNOWN",1,13370,"G","USF","",19870830,19870922,5,5,"KNF",13863.5,5610.36,"5000+ acres"
"3000","TWO MILE",13,8,1996,"UNKNOWN",1,13,"C","USF","",19960813,19960820,5,16,"STF",15.9,6.44,"10-99.9 acres"
"3001","25 MILE",13,8,1996,"UNKNOWN",1,25,"C","USF","",19960813,19960816,5,16,"STF",20.64,8.35,"10-99.9 acres"
"3002","DUCK",14,8,1996,"UNKNOWN",1,36,"C","USF","",19960814,19960814,5,16,"STF",19.16,7.76,"10-99.9 acres"
"3003","RALPH",7,11,1996,"UNKNOWN",5,25,"C","USF","",19961107,19961108,5,16,"STF",16.71,6.76,"10-99.9 acres"
